id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2020-1352589";"2020-12-14";"2";"Vente";"nan";"nan";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0093";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"CH";"chemin de fer";"FER";"Chemin de fer";"1441.0";"2.323207";"48.909568";"0000J"
"2020-1352589";"2020-12-14";"3";"Vente";"nan";"nan";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0094";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"CH";"chemin de fer";"FER";"Chemin de fer";"668.0";"2.323612";"48.909466";"0000J"
"2020-1352589";"2020-12-14";"3";"Vente";"nan";"nan";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0095";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"CH";"chemin de fer";"FER";"Chemin de fer";"448.0";"2.323963";"48.909516";"0000J"
"2020-1352479";"2020-12-11";"1";"Vente";"381800.0";"12.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501010";"61.12";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1352478";"2020-12-01";"1";"Vente";"496000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701010";"77.11";"701061";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"77.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1352449";"2020-11-26";"1";"Vente";"408000.0";"15.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"506013";"65.19";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1352187";"2020-11-20";"1";"Vente";"305000.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001011";"44.02";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1352178";"2020-11-19";"1";"Vente";"573400.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701013";"79.03";"701069";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"78.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1352405";"2020-11-19";"1";"Vente";"290000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701019";"79.81";"701071";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"78.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1353054";"2020-11-12";"1";"Vente";"504000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003058";"79.5";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"80.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1352108";"2020-10-30";"1";"Vente";"300000.0";"12.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501003";"48.41";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"47.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1351949";"2020-10-15";"1";"Vente";"571900.0";"3.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501088";"91.4";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"90.0";"5.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1351672";"2020-10-14";"1";"Vente";"424500.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001048";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1351536";"2020-10-13";"1";"Vente";"171500.0";"9.0";"B";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0054";"None";"None";"2050";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"29.0";"0.0";"None";"None";"None";"None";"nan";"2.324134";"48.913701";"0000J"
"2020-1351156";"2020-09-17";"1";"Vente";"444100.0";"12.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"501022";"65.45";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1351495";"2020-09-17";"1";"Vente";"560000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003064";"71.16";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1351102";"2020-09-11";"1";"Vente";"455400.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1050";"68.18";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1351021";"2020-08-31";"1";"Vente";"420000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003018";"63.23";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350938";"2020-08-27";"1";"Vente";"400000.0";"7.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0053";"None";"None";"44";"60.7";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"2.324411";"48.913806";"0000J"
"2020-1350940";"2020-08-26";"1";"Vente";"786000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003015";"108.14";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"107.0";"5.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350712";"2020-08-07";"1";"Vente";"374000.0";"15.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"506009";"64.11";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350626";"2020-08-06";"1";"Vente";"309000.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001058";"49.57";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"49.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350656";"2020-08-06";"1";"Vente";"570000.0";"2.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"702038";"78.58";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"78.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350585";"2020-07-31";"1";"Vente";"541600.0";"15.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"506003";"95.5";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"92.0";"5.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350800";"2020-07-31";"1";"Vente";"559111.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001004";"105.1";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"105.0";"5.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350550";"2020-07-27";"1";"Vente";"449000.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1067";"64.63";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1350661";"2020-07-27";"1";"Vente";"425000.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701021";"61.77";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350670";"2020-07-27";"1";"Vente";"604580.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001088";"86.0";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350237";"2020-07-09";"1";"Vente";"297000.0";"23.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"2000008";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350159";"2020-07-03";"1";"Vente";"228000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"45";"nan";"8";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"32.0";"1.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2020-1350161";"2020-07-03";"1";"Vente";"417000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"17";"nan";"46";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2020-1350327";"2020-07-03";"1";"Vente";"405000.0";"15.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"506018";"64.02";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350162";"2020-07-02";"1";"Vente";"411000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"14";"nan";"31";"70.5";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2020-1349985";"2020-06-26";"1";"Vente";"583000.0";"23.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"2000049";"85.37";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350293";"2020-06-26";"1";"Vente";"1458499.2";"21.0";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0011";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"2";"Appartement";"103.0";"5.0";"S";"sols";"None";"None";"414.0";"2.319832";"48.914634";"0000J"
"2020-1350293";"2020-06-26";"1";"Vente";"1458499.2";"21.0";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0011";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"414.0";"2.319832";"48.914634";"0000J"
"2020-1350293";"2020-06-26";"1";"Vente";"1458499.2";"21.0";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0011";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"25.0";"0.0";"S";"sols";"None";"None";"414.0";"2.319832";"48.914634";"0000J"
"2020-1350293";"2020-06-26";"1";"Vente";"1458499.2";"21.0";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0011";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"288.0";"0.0";"S";"sols";"None";"None";"414.0";"2.319832";"48.914634";"0000J"
"2020-1350018";"2020-06-23";"1";"Vente";"484231.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003053";"63.0";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350331";"2020-06-23";"1";"Vente";"nan";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"4";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1349865";"2020-06-18";"1";"Vente";"373075.0";"23.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"2000011";"57.67";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1350154";"2020-06-18";"1";"Vente";"479610.0";"2.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"702055";"66.98";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1349978";"2020-06-16";"1";"Vente";"393365.0";"7.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0053";"None";"None";"34";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.324411";"48.913806";"0000J"
"2020-1349347";"2020-05-12";"1";"Vente";"743700.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701056";"nan";"701075";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"98.0";"5.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1349209";"2020-03-13";"1";"Vente";"460000.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1054";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"67.0";"1.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1349017";"2020-03-13";"1";"Vente";"nan";"23.0";"None";"RUE ARDOUIN";"0074";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"4";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1349017";"2020-03-13";"1";"Vente";"nan";"23.0";"None";"RUE ARDOUIN";"0074";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"8";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1349003";"2020-03-03";"1";"Vente";"532200.0";"23.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"2000045";"76.95";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"75.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1348918";"2020-02-28";"1";"Vente";"261060.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1060";"40.83";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1348839";"2020-02-27";"1";"Vente";"447650.0";"2.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"702044";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1348704";"2020-02-13";"1";"Vente";"450000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"28";"nan";"5";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2020-1348706";"2020-02-12";"1";"Vente";"385000.0";"15.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"506021";"63.67";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1348669";"2020-02-06";"1";"Vente";"235000.0";"8.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1003";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"35.0";"2.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1348452";"2020-02-04";"1";"Vente";"395000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"12";"nan";"38";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2020-1348683";"2020-01-31";"1";"Vente";"414200.0";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"701017";"63.85";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1348533";"2020-01-28";"1";"Vente";"418000.0";"6.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0052";"None";"None";"1047";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"2.323914";"48.914348";"0000J"
"2020-1348293";"2020-01-24";"1";"Vente";"307000.0";"21.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3001045";"44.47";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2020-1348292";"2020-01-10";"2";"Vente";"115290.0";"nan";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0100";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"CH";"chemin de fer";"FER";"Chemin de fer";"6.0";"2.318337";"48.914329";"0000J"
"2020-1348292";"2020-01-10";"2";"Vente";"115290.0";"17.0";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0102";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"35.0";"2.318623";"48.914404";"0000J"
"2020-1348292";"2020-01-10";"2";"Vente";"115290.0";"16.0";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0104";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"15.0";"2.318522";"48.91438";"0000J"
"2020-1348292";"2020-01-10";"2";"Vente";"115290.0";"18.0";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0106";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"478.0";"2.319065";"48.914536";"0000J"
"2020-1348292";"2020-01-10";"2";"Vente";"115290.0";"nan";"None";"QUAI DE LA SEINE";"8531";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0108";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"CH";"chemin de fer";"FER";"Chemin de fer";"15.0";"2.318421";"48.914353";"0000J"
"2019-1422040";"2019-12-30";"1";"Vente";"293200.0";"2.0";"None";"RUE MAURICE AUDIN";"6162";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"702013";"43.8";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"43.0";"2.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1422354";"2019-12-27";"1";"Vente";"610000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003011";"87.43";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1422196";"2019-12-23";"1";"Vente";"nan";"22.0";"None";"ALL DE PARIS";"7115";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0057";"None";"None";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"3977.0";"0.0";"AB";"Terrain à bâtir";"None";"None";"3368.0";"2.324854";"48.913035";"0000J"
"2019-1422191";"2019-12-23";"1";"Vente";"nan";"10.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"1";"None";"nan";"None";"nan";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1422210";"2019-12-20";"1";"Vente";"450000.0";"28.0";"None";"RUE LA CLEF DES CHAMPS";"1477";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0060";"None";"None";"3003063";"67.76";"None";"nan";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"2.324946";"48.914274";"0000J"
"2019-1422151";"2019-12-18";"1";"Vente";"378000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"33";"nan";"9";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1422189";"2019-12-18";"1";"Vente";"378000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"36";"nan";"6";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"59.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
"2019-1422131";"2019-12-17";"1";"Vente";"353000.0";"4.0";"None";"RUE DES BATELIERS";"0615";"93400";"93070";"Saint-Ouen-sur-Seine";"93";"None";"None";"930700000J0075";"None";"None";"13";"nan";"20";"nan";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.323418";"48.914745";"0000J"
