id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2019-895376";"2019-08-24";"1";"Vente";"398500.0";"10.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"175";"117.2";"316";"nan";"317";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"115.0";"4.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2019-895358";"2019-08-23";"1";"Vente";"110000.0";"83.0";"None";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0167";"None";"None";"2";"nan";"7";"nan";"None";"nan";"None";"None";"None";"None";"2";"4";"Local industriel. commercial ou assimilé";"43.0";"0.0";"None";"None";"None";"None";"nan";"2.818888";"49.411504";"000BI"
"2019-895358";"2019-08-23";"1";"Vente";"110000.0";"83.0";"None";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0167";"None";"None";"2";"nan";"7";"nan";"None";"nan";"None";"None";"None";"None";"2";"4";"Local industriel. commercial ou assimilé";"60.0";"0.0";"None";"None";"None";"None";"nan";"2.818888";"49.411504";"000BI"
"2019-895277";"2019-08-10";"1";"Vente";"195000.0";"95.0";"T";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0234";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"88.0";"4.0";"S";"sols";"None";"None";"213.0";"2.817743";"49.410611";"000BI"
"2019-895191";"2019-07-31";"1";"Vente";"542000.0";"17.0";"B";"BD GAMBETTA";"1480";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0475";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"258.0";"5.0";"S";"sols";"None";"None";"281.0";"2.814959";"49.412787";"000BI"
"2019-895191";"2019-07-31";"1";"Vente";"542000.0";"72.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0476";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"161.0";"2.814746";"49.412708";"000BI"
"2019-894989";"2019-07-23";"1";"Vente";"294600.0";"8.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0396";"None";"None";"124";"nan";"216";"89.0";"433";"nan";"434";"None";"None";"None";"4";"2";"Appartement";"88.0";"4.0";"None";"None";"None";"None";"nan";"2.819258";"49.413627";"000BI"
"2019-894685";"2019-06-28";"1";"Vente";"222000.0";"6.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0396";"None";"None";"326";"68.11";"348";"nan";"453";"nan";"454";"None";"None";"None";"4";"2";"Appartement";"68.0";"3.0";"None";"None";"None";"None";"nan";"2.819258";"49.413627";"000BI"
"2019-894710";"2019-06-21";"1";"Vente";"7500.0";"5.0";"None";"PL CX BLANCHE COUR DES FEMMES";"0916";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"352";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2019-894538";"2019-06-11";"1";"Vente";"28000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"25";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2019-894538";"2019-06-11";"1";"Vente";"28000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"26";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2019-894362";"2019-05-20";"1";"Vente";"144000.0";"26.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0381";"None";"None";"109";"nan";"122";"61.88";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"2.819235";"49.414732";"000BI"
"2019-894362";"2019-05-20";"1";"Vente";"144000.0";"26.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0381";"None";"None";"217";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.819235";"49.414732";"000BI"
"2019-894360";"2019-05-15";"1";"Vente";"388000.0";"79.0";"None";"BD DES ETATS UNIS";"1170";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0207";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"86.0";"4.0";"S";"sols";"None";"None";"164.0";"2.819336";"49.409761";"000BI"
"2019-894345";"2019-04-30";"1";"Vente";"630000.0";"23.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0102";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"228.0";"10.0";"S";"sols";"None";"None";"569.0";"2.818295";"49.412294";"000BI"
"2019-894272";"2019-04-20";"1";"Vente";"101000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"25";"nan";"83";"44.9";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2019-894272";"2019-04-20";"1";"Vente";"101000.0";"34.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"147";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2019-894129";"2019-04-09";"1";"Vente";"605000.0";"87.0";"None";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0169";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"35.0";"2.0";"S";"sols";"None";"None";"236.0";"2.818549";"49.411251";"000BI"
"2019-894129";"2019-04-09";"1";"Vente";"605000.0";"87.0";"None";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0169";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"169.0";"0.0";"S";"sols";"None";"None";"236.0";"2.818549";"49.411251";"000BI"
"2019-894129";"2019-04-09";"1";"Vente";"605000.0";"nan";"None";"FBG ST GERMAIN";"B032";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0460";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"200.0";"2.818682";"49.411188";"000BI"
"2019-893998";"2019-04-05";"1";"Vente";"140000.0";"7.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"206";"nan";"409";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"51.0";"2.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2019-893986";"2019-04-02";"1";"Vente";"207000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"22";"88.6";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"87.0";"4.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2019-893986";"2019-04-02";"1";"Vente";"207000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"110";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2019-894080";"2019-04-01";"1";"Vente";"97000.0";"75.0";"None";"RUE DE L OISE";"2590";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0362";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"303.0";"2.813325";"49.414024";"000BI"
"2019-894130";"2019-03-30";"1";"Vente";"160000.0";"42.0";"B";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0413";"None";"None";"107";"66.13";"191";"nan";"192";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"2.821591";"49.413798";"000BI"
"2019-894110";"2019-03-29";"1";"Vente";"255000.0";"55.0";"None";"BD DES ETATS UNIS";"1170";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0225";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"76.0";"4.0";"S";"sols";"None";"None";"127.0";"2.818348";"49.410218";"000BI"
"2019-893900";"2019-03-28";"1";"Vente";"176000.0";"4.0";"None";"PL CX BLANCHE COUR DES FEMMES";"0916";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"152";"nan";"326";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2019-893992";"2019-03-16";"1";"Vente";"215000.0";"4.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"8";"87.32";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"87.0";"4.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2019-893992";"2019-03-16";"1";"Vente";"215000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"118";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2019-893752";"2019-03-15";"1";"Vente";"87000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"20";"nan";"84";"43.82";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2019-893752";"2019-03-15";"1";"Vente";"87000.0";"32.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"112";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2019-893747";"2019-03-08";"1";"Vente";"270000.0";"1.0";"None";"RUE SOEUR THERESE MASSIN";"3473";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0413";"None";"None";"151";"nan";"185";"nan";"189";"nan";"190";"None";"None";"None";"4";"2";"Appartement";"106.0";"4.0";"None";"None";"None";"None";"nan";"2.821591";"49.413798";"000BI"
"2019-893737";"2019-02-23";"1";"Vente";"510000.0";"56.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0313";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"99.0";"5.0";"S";"sols";"None";"None";"571.0";"2.815999";"49.413244";"000BI"
"2019-893737";"2019-02-23";"1";"Vente";"510000.0";"56.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0313";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"45.0";"3.0";"S";"sols";"None";"None";"571.0";"2.815999";"49.413244";"000BI"
"2019-893737";"2019-02-23";"1";"Vente";"510000.0";"56.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0312";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"S";"sols";"None";"None";"438.0";"2.816125";"49.4131";"000BI"
"2019-893599";"2019-02-15";"1";"Vente";"240000.0";"2.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0382";"None";"None";"15";"nan";"31";"109.69";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"81.0";"4.0";"None";"None";"None";"None";"nan";"2.817085";"49.41303";"000BI"
"2019-893599";"2019-02-15";"1";"Vente";"240000.0";"2.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0382";"None";"None";"47";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.817085";"49.41303";"000BI"
"2019-893566";"2019-02-01";"1";"Vente";"66000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"18";"nan";"64";"24.88";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"26.0";"1.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2019-893566";"2019-02-01";"1";"Vente";"66000.0";"34.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"166";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2019-893429";"2019-01-24";"1";"Vente";"200000.0";"3.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"180";"69.67";"388";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2019-893310";"2019-01-12";"1";"Vente";"643000.0";"48.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0029";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"132.0";"7.0";"S";"sols";"None";"None";"540.0";"2.817214";"49.41381";"000BI"
"2019-893318";"2019-01-10";"1";"Vente";"155000.0";"34.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"162";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2019-893264";"2019-01-08";"1";"Vente";"305000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"21";"105.0";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"101.0";"5.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2019-893264";"2019-01-08";"1";"Vente";"305000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"121";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2018-831034";"2018-12-17";"1";"Vente";"408000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"72";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831034";"2018-12-17";"1";"Vente";"408000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"56";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831034";"2018-12-17";"1";"Vente";"408000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"55";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831034";"2018-12-17";"1";"Vente";"408000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"54";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831034";"2018-12-17";"1";"Vente";"408000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"53";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831132";"2018-12-17";"1";"Vente";"215000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"45";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831132";"2018-12-17";"1";"Vente";"215000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"46";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831034";"2018-12-17";"1";"Vente";"408000.0";"8.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"468";"137.88";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"140.0";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-831132";"2018-12-17";"1";"Vente";"215000.0";"8.0";"B";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"161";"80.95";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"89.0";"0.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-830968";"2018-12-14";"1";"Vente";"113000.0";"6.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"235";"45.05";"439";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-830836";"2018-12-01";"1";"Vente";"6000.0";"42.0";"B";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0413";"None";"None";"182";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.821591";"49.413798";"000BI"
"2018-831143";"2018-11-14";"2";"Vente";"130000.0";"22.0";"None";"RUE DES FRERES GREBAN";"1430";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0513";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"497.0";"2.813804";"49.413525";"000BI"
"2018-830597";"2018-10-26";"1";"Vente";"390000.0";"9.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0095";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"114.0";"5.0";"S";"sols";"None";"None";"313.0";"2.817824";"49.412894";"000BI"
"2018-830599";"2018-10-26";"1";"Vente";"395000.0";"1.0";"B";"PL DU 14 JUILLET";"2990";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0039";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"74.0";"5.0";"S";"sols";"None";"None";"281.0";"2.817542";"49.413303";"000BI"
"2018-830427";"2018-10-18";"1";"Vente";"210000.0";"6.0";"None";"RUE JEAN ANTOINE LERE";"1963";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0396";"None";"None";"319";"70.14";"345";"nan";"461";"nan";"None";"None";"None";"None";"3";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.819258";"49.413627";"000BI"
"2018-830219";"2018-09-25";"1";"Vente";"195000.0";"12.0";"None";"RUE SAINT JOSEPH";"3290";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0141";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"122.0";"0.0";"S";"sols";"None";"None";"82.0";"2.821251";"49.412072";"000BI"
"2018-830129";"2018-09-20";"1";"Vente";"130000.0";"12.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0256";"None";"None";"39";"74.85";"64";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"75.0";"3.0";"None";"None";"None";"None";"nan";"2.817754";"49.411942";"000BI"
"2018-830129";"2018-09-20";"1";"Vente";"130000.0";"9002.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0256";"None";"None";"72";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.817754";"49.411942";"000BI"
"2018-830090";"2018-09-15";"1";"Vente";"538000.0";"15.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0098";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"1";"Maison";"158.0";"8.0";"S";"sols";"None";"None";"562.0";"2.818134";"49.412634";"000BI"
"2018-829898";"2018-08-03";"1";"Vente";"96000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"14";"nan";"56";"38.89";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"39.0";"2.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-829898";"2018-08-03";"1";"Vente";"96000.0";"34.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"158";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-829873";"2018-08-02";"1";"Vente";"66200.0";"12.0";"None";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0256";"None";"None";"45";"20.24";"51";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"22.0";"1.0";"None";"None";"None";"None";"nan";"2.817754";"49.411942";"000BI"
"2018-829874";"2018-07-31";"2";"Vente";"430000.0";"42.0";"B";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0413";"None";"None";"119";"nan";"261";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"118.0";"5.0";"None";"None";"None";"None";"nan";"2.821591";"49.413798";"000BI"
"2018-829874";"2018-07-31";"1";"Vente";"430000.0";"42.0";"B";"RUE DE PARIS";"2660";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0413";"None";"None";"226";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.821591";"49.413798";"000BI"
"2018-829715";"2018-07-16";"1";"Vente";"192500.0";"10.0";"None";"RUE DES CAPUCINS";"0540";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0442";"None";"None";"163";"nan";"250";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"2.820887";"49.414189";"000BI"
"2018-829359";"2018-06-28";"1";"Vente";"245000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"18";"104.02";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"101.0";"5.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2018-829435";"2018-06-28";"1";"Vente";"111000.0";"30.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"19";"nan";"73";"43.99";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
"2018-829359";"2018-06-28";"1";"Vente";"245000.0";"4.0";"B";"RUE L EGLISE ST GERMAIN";"1100";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0263";"None";"None";"101";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.81713";"49.412764";"000BI"
"2018-829435";"2018-06-28";"1";"Vente";"111000.0";"32.0";"None";"RUE N D DE BON SECOURS";"2570";"60200";"60159";"Compiègne";"60";"None";"None";"60159000BI0011";"None";"None";"132";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"2.818558";"49.414433";"000BI"
